Date,Product,Category,Region,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Month,Month_Str
2024-05-21,Running Shoes,Clothing,Central,4,73.1,0,292.4,180.51,111.89,2024-05,May 2024
2024-11-20,Air Fryer,Home & Kitchen,South,1,100.63,0,100.63,62.47,38.16,2024-11,Nov 2024
2024-07-05,Wireless Headphones,Electronics,Central,2,81.06,0,162.12,75.58,86.54,2024-07,Jul 2024
2024-09-04,Cutting Board,Home & Kitchen,West,5,27.29,5,129.63,82.53,47.1,2024-09,Sep 2024
2024-10-12,Gym Gloves,Sports,South,4,19.3,0,77.2,35.86,41.34,2024-10,Oct 2024
2024-05-11,Jump Rope,Sports,Central,2,13.13,0,26.26,15.98,10.28,2024-05,May 2024
2024-02-23,Wireless Headphones,Electronics,South,2,90.09,0,180.18,89.17,91.01,2024-02,Feb 2024
2024-03-02,Denim Jacket,Clothing,East,4,60.59,0,242.36,147.06,95.3,2024-03,Mar 2024
2024-06-27,Denim Jacket,Clothing,East,2,58.26,0,116.52,66.08,50.44,2024-06,Jun 2024
2024-04-21,Cutting Board,Home & Kitchen,South,5,23.1,0,115.5,63.53,51.97,2024-04,Apr 2024
2024-03-12,Finance 101,Books,West,2,25.59,0,51.18,31.99,19.19,2024-03,Mar 2024
2024-08-08,Self Help Book,Books,Central,1,19.01,0,19.01,11.71,7.3,2024-08,Aug 2024
2024-08-15,Blender,Home & Kitchen,East,1,56.44,0,56.44,27.53,28.91,2024-08,Aug 2024
2024-04-19,Coffee Maker,Home & Kitchen,West,3,81.07,0,243.21,123.68,119.53,2024-04,Apr 2024
2024-02-01,Yoga Pants,Clothing,Central,1,42.57,0,42.57,22.28,20.29,2024-02,Feb 2024
2024-07-10,Air Fryer,Home & Kitchen,West,4,100.6,0,402.4,254.85,147.55,2024-07,Jul 2024
2024-09-21,Blender,Home & Kitchen,South,1,50.82,0,50.82,29.73,21.09,2024-09,Sep 2024
2024-02-02,Denim Jacket,Clothing,West,1,59.33,10,53.4,24.54,28.86,2024-02,Feb 2024
2024-12-04,Yoga Mat,Sports,North,5,34.12,0,170.6,101.84,68.76,2024-12,Dec 2024
2024-04-04,Yoga Pants,Clothing,North,1,43.32,5,41.15,25.49,15.66,2024-04,Apr 2024
2024-08-22,Data Science Guide,Books,North,5,28.07,10,126.32,66.88,59.44,2024-08,Aug 2024
2024-03-16,USB-C Hub,Electronics,East,1,37.98,10,34.18,16.68,17.5,2024-03,Mar 2024
2024-08-14,Knife Set,Home & Kitchen,North,1,45.12,0,45.12,28.33,16.79,2024-08,Aug 2024
2024-12-12,Denim Jacket,Clothing,North,4,54.49,0,217.96,136.72,81.24,2024-12,Dec 2024
2024-04-03,Business Strategy,Books,North,2,22.54,0,45.08,20.5,24.58,2024-04,Apr 2024
2024-05-07,Running Shoes,Clothing,South,5,69.97,0,349.85,193.44,156.41,2024-05,May 2024
2024-06-26,Wireless Headphones,Electronics,West,5,95.95,0,479.75,293.79,185.96,2024-06,Jun 2024
2024-04-04,Self Help Book,Books,West,5,16.76,5,79.61,47.39,32.22,2024-04,Apr 2024
2024-03-13,Finance 101,Books,East,1,21.75,0,21.75,13.42,8.33,2024-03,Mar 2024
2024-02-16,Winter Hoodie,Clothing,West,3,60.35,0,181.05,115.3,65.75,2024-02,Feb 2024
2024-05-10,Cutting Board,Home & Kitchen,North,3,25.15,0,75.45,41.23,34.22,2024-05,May 2024
2024-11-11,Smart Watch,Electronics,West,1,151.07,0,151.07,72.26,78.81,2024-11,Nov 2024
2024-08-22,Protein Shaker,Sports,Central,3,16.03,5,45.69,22.98,22.71,2024-08,Aug 2024
2024-03-31,Cutting Board,Home & Kitchen,West,4,26.48,0,105.92,47.8,58.12,2024-03,Mar 2024
2024-07-24,Running Shoes,Clothing,North,4,71.69,0,286.76,132.22,154.54,2024-07,Jul 2024
2024-07-07,Smart Watch,Electronics,North,5,135.73,0,678.65,329.47,349.18,2024-07,Jul 2024
2024-02-07,Bluetooth Speaker,Electronics,Central,3,67.7,0,203.1,124.15,78.95,2024-02,Feb 2024
2024-12-11,Laptop Stand,Electronics,North,2,41.29,0,82.58,52.27,30.31,2024-12,Dec 2024
2024-01-24,USB-C Hub,Electronics,East,4,32.65,0,130.6,66.64,63.96,2024-01,Jan 2024
2024-07-07,Running Shoes,Clothing,South,2,81.32,0,162.64,87.69,74.95,2024-07,Jul 2024
2024-06-18,Self Help Book,Books,East,5,18.61,10,83.74,47.78,35.96,2024-06,Jun 2024
2024-07-06,Cutting Board,Home & Kitchen,South,5,25.8,0,129.0,65.34,63.66,2024-07,Jul 2024
2024-03-27,Running Shoes,Clothing,East,5,80.37,0,401.85,255.07,146.78,2024-03,Mar 2024
2024-03-11,Smart Watch,Electronics,South,3,147.13,10,397.25,229.01,168.24,2024-03,Mar 2024
2024-02-09,USB-C Hub,Electronics,North,3,37.47,0,112.41,65.85,46.56,2024-02,Feb 2024
2024-09-16,Winter Hoodie,Clothing,North,2,56.67,0,113.34,51.02,62.32,2024-09,Sep 2024
2024-09-10,Yoga Mat,Sports,North,1,31.76,0,31.76,20.56,11.2,2024-09,Sep 2024
2024-06-07,Casual T-Shirt,Clothing,South,4,18.99,0,75.96,47.01,28.95,2024-06,Jun 2024
2024-08-12,Wireless Headphones,Electronics,East,1,84.19,0,84.19,42.15,42.04,2024-08,Aug 2024
2024-07-09,Gym Gloves,Sports,North,2,17.57,0,35.14,20.93,14.21,2024-07,Jul 2024
2024-11-12,Casual T-Shirt,Clothing,Central,4,20.24,0,80.96,39.68,41.28,2024-11,Nov 2024
2024-07-09,Casual T-Shirt,Clothing,North,1,18.83,10,16.95,10.47,6.48,2024-07,Jul 2024
2024-09-06,Running Shoes,Clothing,East,5,68.51,0,342.55,210.38,132.17,2024-09,Sep 2024
2024-05-25,Blender,Home & Kitchen,Central,5,49.65,0,248.25,146.37,101.88,2024-05,May 2024
2024-07-12,Business Strategy,Books,East,2,21.61,0,43.22,20.63,22.59,2024-07,Jul 2024
2024-08-21,Smart Watch,Electronics,South,5,151.23,0,756.15,396.93,359.22,2024-08,Aug 2024
2024-05-06,Smart Watch,Electronics,South,1,134.35,5,127.63,58.25,69.38,2024-05,May 2024
2024-04-19,Protein Shaker,Sports,East,5,15.46,0,77.3,44.79,32.51,2024-04,Apr 2024
2024-01-17,Smart Watch,Electronics,East,4,150.91,0,603.64,360.0,243.64,2024-01,Jan 2024
2024-11-13,Denim Jacket,Clothing,South,1,60.04,5,57.04,30.71,26.33,2024-11,Nov 2024
2024-12-23,Casual T-Shirt,Clothing,Central,1,19.6,0,19.6,10.42,9.18,2024-12,Dec 2024
2024-11-28,Yoga Pants,Clothing,South,4,36.36,0,145.44,73.95,71.49,2024-11,Nov 2024
2024-08-22,Self Help Book,Books,East,3,18.13,0,54.39,24.5,29.89,2024-08,Aug 2024
2024-08-22,Bluetooth Speaker,Electronics,South,5,63.84,0,319.2,189.1,130.1,2024-08,Aug 2024
2024-03-21,USB-C Hub,Electronics,South,4,35.93,0,143.72,82.74,60.98,2024-03,Mar 2024
2024-07-15,USB-C Hub,Electronics,West,5,38.34,0,191.7,103.33,88.37,2024-07,Jul 2024
2024-07-25,Bluetooth Speaker,Electronics,East,2,66.92,0,133.84,64.11,69.73,2024-07,Jul 2024
2024-11-06,Gym Gloves,Sports,East,3,17.2,10,46.44,21.49,24.95,2024-11,Nov 2024
2024-07-26,Blender,Home & Kitchen,West,2,59.18,15,100.61,50.19,50.42,2024-07,Jul 2024
2024-08-31,Self Help Book,Books,South,4,19.43,0,77.72,35.38,42.34,2024-08,Aug 2024
2024-06-02,Cutting Board,Home & Kitchen,South,5,27.41,0,137.05,66.1,70.95,2024-06,Jun 2024
2024-02-18,Protein Shaker,Sports,Central,1,14.73,0,14.73,7.43,7.3,2024-02,Feb 2024
2024-03-31,Finance 101,Books,North,3,22.65,0,67.95,41.2,26.75,2024-03,Mar 2024
2024-09-20,Business Strategy,Books,South,5,20.4,0,102.0,64.53,37.47,2024-09,Sep 2024
2024-12-01,Coffee Maker,Home & Kitchen,North,3,78.29,10,211.38,99.54,111.84,2024-12,Dec 2024
2024-09-29,Coffee Maker,Home & Kitchen,South,2,72.71,0,145.42,67.26,78.16,2024-09,Sep 2024
2024-05-09,Python Programming,Books,West,1,28.97,5,27.52,14.58,12.94,2024-05,May 2024
2024-05-17,Coffee Maker,Home & Kitchen,West,4,85.23,0,340.92,210.81,130.11,2024-05,May 2024
2024-06-10,Finance 101,Books,East,5,21.65,0,108.25,66.5,41.75,2024-06,Jun 2024
2024-09-05,USB-C Hub,Electronics,East,5,37.62,5,178.7,108.19,70.51,2024-09,Sep 2024
2024-09-19,Smart Watch,Electronics,East,1,147.72,10,132.95,83.44,49.51,2024-09,Sep 2024
2024-10-29,Wireless Headphones,Electronics,North,3,88.49,0,265.47,142.77,122.7,2024-10,Oct 2024
2024-01-12,Wireless Headphones,Electronics,Central,5,93.87,0,469.35,228.4,240.95,2024-01,Jan 2024
2024-11-19,Knife Set,Home & Kitchen,Central,4,44.4,0,177.6,113.24,64.36,2024-11,Nov 2024
2024-02-18,Smart Watch,Electronics,East,1,140.34,0,140.34,66.8,73.54,2024-02,Feb 2024
2024-03-27,Coffee Maker,Home & Kitchen,West,1,75.05,0,75.05,42.56,32.49,2024-03,Mar 2024
2024-01-17,Winter Hoodie,Clothing,Central,4,51.85,0,207.4,121.66,85.74,2024-01,Jan 2024
2024-11-21,Air Fryer,Home & Kitchen,South,2,93.65,0,187.3,98.24,89.06,2024-11,Nov 2024
2024-11-26,Bluetooth Speaker,Electronics,Central,5,70.37,0,351.85,210.99,140.86,2024-11,Nov 2024
2024-09-06,USB-C Hub,Electronics,West,4,34.22,0,136.88,83.53,53.35,2024-09,Sep 2024
2024-08-15,Blender,Home & Kitchen,South,2,56.39,0,112.78,53.58,59.2,2024-08,Aug 2024
2024-10-04,Python Programming,Books,West,4,26.77,0,107.08,53.37,53.71,2024-10,Oct 2024
2024-03-25,Wireless Headphones,Electronics,West,3,97.63,0,292.89,151.61,141.28,2024-03,Mar 2024
2024-03-01,Laptop Stand,Electronics,Central,4,42.6,0,170.4,97.42,72.98,2024-03,Mar 2024
2024-12-07,Gym Gloves,Sports,West,5,17.32,0,86.6,50.94,35.66,2024-12,Dec 2024
2024-03-01,Denim Jacket,Clothing,South,3,54.43,0,163.29,96.62,66.67,2024-03,Mar 2024
2024-11-14,Laptop Stand,Electronics,Central,1,42.67,0,42.67,20.88,21.79,2024-11,Nov 2024
2024-11-25,Protein Shaker,Sports,North,2,14.65,0,29.3,17.78,11.52,2024-11,Nov 2024
2024-10-23,Resistance Bands,Sports,East,1,19.51,0,19.51,8.98,10.53,2024-10,Oct 2024
2024-11-16,Blender,Home & Kitchen,Central,4,56.66,0,226.64,112.88,113.76,2024-11,Nov 2024
2024-01-08,Air Fryer,Home & Kitchen,South,1,103.56,0,103.56,48.56,55.0,2024-01,Jan 2024
2024-04-02,Wireless Headphones,Electronics,North,5,86.16,15,366.18,203.12,163.06,2024-04,Apr 2024
2024-01-10,Bluetooth Speaker,Electronics,East,4,60.26,0,241.04,114.27,126.77,2024-01,Jan 2024
2024-08-03,Bluetooth Speaker,Electronics,South,3,67.39,0,202.17,128.62,73.55,2024-08,Aug 2024
2024-01-01,Smart Watch,Electronics,West,1,143.2,0,143.2,69.42,73.78,2024-01,Jan 2024
2024-01-12,Finance 101,Books,Central,1,23.36,0,23.36,13.73,9.63,2024-01,Jan 2024
2024-02-27,Gym Gloves,Sports,West,5,16.89,0,84.45,53.17,31.28,2024-02,Feb 2024
2024-02-28,Yoga Pants,Clothing,East,3,42.09,0,126.27,56.94,69.33,2024-02,Feb 2024
2024-09-12,Running Shoes,Clothing,South,5,78.04,0,390.2,224.69,165.51,2024-09,Sep 2024
2024-07-02,Wireless Headphones,Electronics,South,2,87.43,0,174.86,102.1,72.76,2024-07,Jul 2024
2024-10-17,Bluetooth Speaker,Electronics,North,4,68.78,5,261.36,155.05,106.31,2024-10,Oct 2024
2024-06-02,USB-C Hub,Electronics,South,1,38.37,0,38.37,23.36,15.01,2024-06,Jun 2024
2024-06-24,Laptop Stand,Electronics,West,4,43.38,0,173.52,99.07,74.45,2024-06,Jun 2024
2024-06-30,Running Shoes,Clothing,West,2,69.12,0,138.24,78.49,59.75,2024-06,Jun 2024
2024-04-04,Coffee Maker,Home & Kitchen,East,1,77.39,0,77.39,40.02,37.37,2024-04,Apr 2024
2024-04-23,Protein Shaker,Sports,South,3,16.04,0,48.12,21.83,26.29,2024-04,Apr 2024
2024-02-19,Bluetooth Speaker,Electronics,Central,4,59.42,0,237.68,143.62,94.06,2024-02,Feb 2024
2024-02-23,Business Strategy,Books,Central,2,20.71,0,41.42,22.61,18.81,2024-02,Feb 2024
2024-10-26,Cutting Board,Home & Kitchen,North,3,24.19,0,72.57,40.04,32.53,2024-10,Oct 2024
2024-11-09,Denim Jacket,Clothing,East,2,65.35,10,117.63,61.91,55.72,2024-11,Nov 2024
2024-12-12,Smart Watch,Electronics,Central,4,138.0,0,552.0,271.15,280.85,2024-12,Dec 2024
2024-12-01,Winter Hoodie,Clothing,West,4,55.64,10,200.3,94.58,105.72,2024-12,Dec 2024
2024-12-30,Bluetooth Speaker,Electronics,West,2,68.72,0,137.44,87.71,49.73,2024-12,Dec 2024
2024-08-05,Denim Jacket,Clothing,East,3,55.96,0,167.88,76.44,91.44,2024-08,Aug 2024
2024-02-16,Wireless Headphones,Electronics,West,4,95.62,0,382.48,205.49,176.99,2024-02,Feb 2024
2024-09-12,Jump Rope,Sports,Central,1,11.27,0,11.27,5.71,5.56,2024-09,Sep 2024
2024-07-10,Blender,Home & Kitchen,North,1,53.48,0,53.48,30.76,22.72,2024-07,Jul 2024
2024-12-13,Knife Set,Home & Kitchen,South,1,46.07,0,46.07,22.17,23.9,2024-12,Dec 2024
2024-04-08,Running Shoes,Clothing,West,2,73.32,0,146.64,72.64,74.0,2024-04,Apr 2024
2024-02-14,Blender,Home & Kitchen,East,3,50.23,5,143.16,80.52,62.64,2024-02,Feb 2024
2024-10-07,Knife Set,Home & Kitchen,South,4,41.31,0,165.24,77.32,87.92,2024-10,Oct 2024
2024-04-21,Jump Rope,Sports,North,3,12.19,0,36.57,18.47,18.1,2024-04,Apr 2024
2024-06-18,Finance 101,Books,East,5,25.66,0,128.3,79.1,49.2,2024-06,Jun 2024
2024-02-07,Gym Gloves,Sports,North,3,17.81,15,45.42,23.62,21.8,2024-02,Feb 2024
2024-09-08,Casual T-Shirt,Clothing,Central,3,21.04,0,63.12,35.62,27.5,2024-09,Sep 2024
2024-05-02,Smart Watch,Electronics,North,2,143.32,0,286.64,185.51,101.13,2024-05,May 2024
2024-01-11,Running Shoes,Clothing,North,5,68.46,5,325.18,208.86,116.32,2024-01,Jan 2024
2024-09-11,Laptop Stand,Electronics,South,3,46.52,0,139.56,83.66,55.9,2024-09,Sep 2024
2024-07-07,USB-C Hub,Electronics,South,4,36.32,0,145.28,90.33,54.95,2024-07,Jul 2024
2024-12-09,Smart Watch,Electronics,West,1,154.81,0,154.81,98.92,55.89,2024-12,Dec 2024
2024-03-28,Wireless Headphones,Electronics,North,1,83.73,0,83.73,49.16,34.57,2024-03,Mar 2024
2024-11-04,Business Strategy,Books,Central,3,22.49,10,60.72,28.48,32.24,2024-11,Nov 2024
2024-07-10,USB-C Hub,Electronics,North,3,36.43,0,109.29,63.39,45.9,2024-07,Jul 2024
2024-03-17,Cutting Board,Home & Kitchen,North,4,27.14,10,97.7,58.05,39.65,2024-03,Mar 2024
2024-03-16,Finance 101,Books,North,4,25.49,0,101.96,55.44,46.52,2024-03,Mar 2024
2024-06-10,Protein Shaker,Sports,South,4,14.78,0,59.12,26.87,32.25,2024-06,Jun 2024
2024-09-02,Protein Shaker,Sports,South,5,15.57,0,77.85,36.84,41.01,2024-09,Sep 2024
2024-02-20,Winter Hoodie,Clothing,Central,2,54.47,5,103.49,47.57,55.92,2024-02,Feb 2024
2024-12-03,Bluetooth Speaker,Electronics,Central,3,64.45,5,183.68,99.27,84.41,2024-12,Dec 2024
2024-01-26,Winter Hoodie,Clothing,West,2,49.75,0,99.5,60.32,39.18,2024-01,Jan 2024
2024-09-01,Air Fryer,Home & Kitchen,Central,3,100.13,0,300.39,167.7,132.69,2024-09,Sep 2024
2024-02-22,Winter Hoodie,Clothing,South,4,57.58,0,230.32,141.28,89.04,2024-02,Feb 2024
2024-10-18,Laptop Stand,Electronics,East,4,47.72,5,181.34,85.79,95.55,2024-10,Oct 2024
2024-02-18,Gym Gloves,Sports,North,5,16.8,15,71.4,40.17,31.23,2024-02,Feb 2024
2024-04-02,Casual T-Shirt,Clothing,West,1,18.68,5,17.75,10.32,7.43,2024-04,Apr 2024
2024-09-16,Protein Shaker,Sports,South,5,14.44,0,72.2,46.25,25.95,2024-09,Sep 2024
2024-07-13,Casual T-Shirt,Clothing,North,2,18.28,0,36.56,17.72,18.84,2024-07,Jul 2024
2024-03-22,Casual T-Shirt,Clothing,North,3,19.25,0,57.75,26.2,31.55,2024-03,Mar 2024
2024-11-20,Python Programming,Books,West,3,29.95,0,89.85,47.67,42.18,2024-11,Nov 2024
2024-11-26,Protein Shaker,Sports,North,5,13.7,0,68.5,36.34,32.16,2024-11,Nov 2024
2024-10-05,Bluetooth Speaker,Electronics,West,2,69.93,0,139.86,80.58,59.28,2024-10,Oct 2024
2024-04-14,Wireless Headphones,Electronics,North,5,87.64,0,438.2,276.32,161.88,2024-04,Apr 2024
2024-01-29,Casual T-Shirt,Clothing,West,5,18.41,5,87.45,49.54,37.91,2024-01,Jan 2024
2024-02-03,Resistance Bands,Sports,North,5,19.38,0,96.9,51.95,44.95,2024-02,Feb 2024
2024-06-14,Denim Jacket,Clothing,North,5,57.47,5,272.98,166.54,106.44,2024-06,Jun 2024
2024-09-07,Yoga Pants,Clothing,East,5,39.35,0,196.75,110.32,86.43,2024-09,Sep 2024
2024-01-01,Winter Hoodie,Clothing,Central,4,53.99,0,215.96,130.35,85.61,2024-01,Jan 2024
2024-06-10,Jump Rope,Sports,East,1,11.88,0,11.88,5.83,6.05,2024-06,Jun 2024
2024-10-01,Bluetooth Speaker,Electronics,East,3,70.18,10,189.49,121.69,67.8,2024-10,Oct 2024
2024-01-23,Bluetooth Speaker,Electronics,North,2,69.04,10,124.27,59.3,64.97,2024-01,Jan 2024
2024-02-24,Denim Jacket,Clothing,North,2,61.13,0,122.26,64.77,57.49,2024-02,Feb 2024
2024-11-01,Gym Gloves,Sports,West,4,17.7,0,70.8,36.24,34.56,2024-11,Nov 2024
2024-10-22,Air Fryer,Home & Kitchen,South,1,94.32,0,94.32,52.23,42.09,2024-10,Oct 2024
2024-07-18,Blender,Home & Kitchen,North,4,54.07,0,216.28,112.46,103.82,2024-07,Jul 2024
2024-04-17,Air Fryer,Home & Kitchen,East,5,107.04,5,508.44,297.34,211.1,2024-04,Apr 2024
2024-02-29,Bluetooth Speaker,Electronics,West,2,67.13,0,134.26,84.29,49.97,2024-02,Feb 2024
2024-06-13,Data Science Guide,Books,North,1,31.94,0,31.94,18.85,13.09,2024-06,Jun 2024
2024-11-02,Knife Set,Home & Kitchen,West,1,46.49,0,46.49,27.03,19.46,2024-11,Nov 2024
2024-09-12,Yoga Pants,Clothing,West,4,39.09,15,132.91,70.21,62.7,2024-09,Sep 2024
2024-10-17,Bluetooth Speaker,Electronics,East,2,68.04,0,136.08,78.04,58.04,2024-10,Oct 2024
2024-06-23,Finance 101,Books,North,3,24.53,0,73.59,36.82,36.77,2024-06,Jun 2024
2024-03-07,Laptop Stand,Electronics,South,4,43.97,0,175.88,93.84,82.04,2024-03,Mar 2024
2024-06-07,Cutting Board,Home & Kitchen,West,1,23.74,0,23.74,11.02,12.72,2024-06,Jun 2024
2024-02-16,Bluetooth Speaker,Electronics,South,5,69.5,0,347.5,158.95,188.55,2024-02,Feb 2024
2024-09-17,Cutting Board,Home & Kitchen,South,1,23.89,0,23.89,12.43,11.46,2024-09,Sep 2024
2024-12-30,Self Help Book,Books,South,5,18.24,0,91.2,50.08,41.12,2024-12,Dec 2024
2024-07-04,Cutting Board,Home & Kitchen,North,5,27.32,0,136.6,78.61,57.99,2024-07,Jul 2024
2024-07-12,Casual T-Shirt,Clothing,South,4,20.03,0,80.12,43.69,36.43,2024-07,Jul 2024
2024-04-19,Self Help Book,Books,North,4,17.69,0,70.76,32.42,38.34,2024-04,Apr 2024
2024-03-11,Bluetooth Speaker,Electronics,East,3,58.97,0,176.91,90.02,86.89,2024-03,Mar 2024
2024-08-27,USB-C Hub,Electronics,South,3,33.16,0,99.48,50.76,48.72,2024-08,Aug 2024
2024-10-14,Resistance Bands,Sports,South,5,20.14,5,95.66,54.21,41.45,2024-10,Oct 2024
2024-09-30,Laptop Stand,Electronics,North,5,40.88,0,204.4,115.86,88.54,2024-09,Sep 2024
2024-05-20,Yoga Mat,Sports,South,2,35.42,0,70.84,33.05,37.79,2024-05,May 2024
2024-09-30,Bluetooth Speaker,Electronics,Central,1,66.98,0,66.98,37.18,29.8,2024-09,Sep 2024
2024-02-15,Running Shoes,Clothing,West,5,68.47,0,342.35,196.65,145.7,2024-02,Feb 2024
2024-02-15,Coffee Maker,Home & Kitchen,West,4,71.3,0,285.2,152.18,133.02,2024-02,Feb 2024
2024-11-28,Cutting Board,Home & Kitchen,West,4,25.86,0,103.44,65.68,37.76,2024-11,Nov 2024
2024-10-29,Laptop Stand,Electronics,West,5,47.86,10,215.37,137.34,78.03,2024-10,Oct 2024
2024-08-17,Jump Rope,Sports,West,4,11.83,0,47.32,23.04,24.28,2024-08,Aug 2024
2024-02-01,Yoga Pants,Clothing,Central,4,36.08,0,144.32,74.24,70.08,2024-02,Feb 2024
2024-05-20,Cutting Board,Home & Kitchen,Central,3,22.6,0,67.8,37.72,30.08,2024-05,May 2024
2024-02-10,Gym Gloves,Sports,East,2,17.74,0,35.48,16.16,19.32,2024-02,Feb 2024
2024-09-24,Data Science Guide,Books,East,1,31.41,0,31.41,19.55,11.86,2024-09,Sep 2024
2024-06-14,Data Science Guide,Books,West,3,30.57,0,91.71,44.28,47.43,2024-06,Jun 2024
2024-05-20,USB-C Hub,Electronics,North,4,36.59,0,146.36,71.89,74.47,2024-05,May 2024
2024-07-07,USB-C Hub,Electronics,North,1,33.69,0,33.69,17.79,15.9,2024-07,Jul 2024
2024-03-26,Gym Gloves,Sports,Central,5,19.55,0,97.75,55.27,42.48,2024-03,Mar 2024
2024-12-19,Bluetooth Speaker,Electronics,North,5,69.88,0,349.4,196.5,152.9,2024-12,Dec 2024
2024-09-08,Smart Watch,Electronics,Central,3,147.53,0,442.59,248.45,194.14,2024-09,Sep 2024
2024-06-14,Cutting Board,Home & Kitchen,East,3,25.25,0,75.75,43.29,32.46,2024-06,Jun 2024
2024-04-09,Winter Hoodie,Clothing,South,4,57.42,0,229.68,118.64,111.04,2024-04,Apr 2024
2024-03-14,Data Science Guide,Books,West,3,30.67,0,92.01,54.32,37.69,2024-03,Mar 2024
2024-06-27,Python Programming,Books,East,5,28.33,0,141.65,66.48,75.17,2024-06,Jun 2024
2024-06-28,Gym Gloves,Sports,Central,2,16.37,0,32.74,16.38,16.36,2024-06,Jun 2024
2024-01-20,Coffee Maker,Home & Kitchen,East,1,78.97,0,78.97,40.06,38.91,2024-01,Jan 2024
2024-09-25,Running Shoes,Clothing,West,3,79.06,0,237.18,135.13,102.05,2024-09,Sep 2024
2024-02-20,Smart Watch,Electronics,South,4,148.55,0,594.2,328.91,265.29,2024-02,Feb 2024
2024-03-02,Casual T-Shirt,Clothing,West,5,18.17,0,90.85,45.32,45.53,2024-03,Mar 2024
2024-08-24,Cutting Board,Home & Kitchen,East,2,23.04,5,43.78,26.14,17.64,2024-08,Aug 2024
2024-07-12,Bluetooth Speaker,Electronics,Central,4,67.13,0,268.52,148.62,119.9,2024-07,Jul 2024
2024-05-17,Denim Jacket,Clothing,East,3,54.49,0,163.47,92.38,71.09,2024-05,May 2024
2024-03-02,Resistance Bands,Sports,Central,3,21.69,5,61.82,37.4,24.42,2024-03,Mar 2024
2024-04-17,Denim Jacket,Clothing,South,3,55.58,5,158.4,95.09,63.31,2024-04,Apr 2024
2024-10-16,Yoga Pants,Clothing,South,4,42.11,0,168.44,82.69,85.75,2024-10,Oct 2024
2024-07-11,Winter Hoodie,Clothing,South,2,57.57,0,115.14,71.48,43.66,2024-07,Jul 2024
2024-05-07,Business Strategy,Books,East,4,20.11,0,80.44,47.49,32.95,2024-05,May 2024
2024-02-26,Air Fryer,Home & Kitchen,East,3,105.22,0,315.66,190.76,124.9,2024-02,Feb 2024
2024-05-30,Blender,Home & Kitchen,North,2,59.74,0,119.48,64.11,55.37,2024-05,May 2024
2024-04-02,Casual T-Shirt,Clothing,Central,4,20.16,0,80.64,41.54,39.1,2024-04,Apr 2024
2024-05-15,Casual T-Shirt,Clothing,Central,4,19.0,0,76.0,40.71,35.29,2024-05,May 2024
2024-09-23,Yoga Mat,Sports,Central,2,35.59,0,71.18,45.4,25.78,2024-09,Sep 2024
2024-11-03,USB-C Hub,Electronics,West,2,36.94,0,73.88,43.01,30.87,2024-11,Nov 2024
2024-12-25,Winter Hoodie,Clothing,South,4,55.37,0,221.48,101.06,120.42,2024-12,Dec 2024
2024-12-26,Laptop Stand,Electronics,South,5,44.18,0,220.9,123.42,97.48,2024-12,Dec 2024
2024-03-08,Denim Jacket,Clothing,West,5,57.72,0,288.6,142.02,146.58,2024-03,Mar 2024
2024-07-19,Casual T-Shirt,Clothing,South,2,21.73,0,43.46,21.46,22.0,2024-07,Jul 2024
2024-04-16,Denim Jacket,Clothing,Central,1,55.58,0,55.58,29.88,25.7,2024-04,Apr 2024
2024-01-20,Laptop Stand,Electronics,East,3,45.41,0,136.23,86.77,49.46,2024-01,Jan 2024
2024-12-26,Laptop Stand,Electronics,South,2,46.59,0,93.18,55.37,37.81,2024-12,Dec 2024
2024-09-13,Cutting Board,Home & Kitchen,South,1,26.66,0,26.66,14.95,11.71,2024-09,Sep 2024
2024-06-03,Data Science Guide,Books,West,4,30.23,0,120.92,66.64,54.28,2024-06,Jun 2024
2024-04-21,Casual T-Shirt,Clothing,East,3,19.62,0,58.86,34.74,24.12,2024-04,Apr 2024
2024-11-20,Protein Shaker,Sports,East,2,16.33,0,32.66,17.33,15.33,2024-11,Nov 2024
2024-06-16,Laptop Stand,Electronics,Central,5,46.21,0,231.05,122.11,108.94,2024-06,Jun 2024
2024-05-26,USB-C Hub,Electronics,Central,3,34.32,5,97.81,51.53,46.28,2024-05,May 2024
2024-03-24,Coffee Maker,Home & Kitchen,North,4,74.63,0,298.52,181.95,116.57,2024-03,Mar 2024
2024-06-03,USB-C Hub,Electronics,North,5,34.4,0,172.0,106.33,65.67,2024-06,Jun 2024
2024-05-25,Knife Set,Home & Kitchen,East,4,42.2,0,168.8,94.0,74.8,2024-05,May 2024
2024-04-20,Self Help Book,Books,East,4,16.98,5,64.52,38.81,25.71,2024-04,Apr 2024
2024-08-02,Yoga Pants,Clothing,West,5,40.06,0,200.3,115.5,84.8,2024-08,Aug 2024
2024-05-12,Business Strategy,Books,South,5,20.44,0,102.2,52.32,49.88,2024-05,May 2024
2024-05-11,Cutting Board,Home & Kitchen,West,4,25.72,0,102.88,66.8,36.08,2024-05,May 2024
2024-08-27,Jump Rope,Sports,Central,1,13.04,5,12.39,7.17,5.22,2024-08,Aug 2024
2024-04-23,Coffee Maker,Home & Kitchen,East,5,86.41,0,432.05,243.99,188.06,2024-04,Apr 2024
2024-11-21,Running Shoes,Clothing,East,3,81.65,0,244.95,123.22,121.73,2024-11,Nov 2024
